order_id,customer_id,ordered_at,status,currency
1751,151,2024-04-19T21:53:00,completed,USD
1752,65,2024-04-19T10:08:00,completed,USD
1753,113,2024-04-19T16:26:00,returned,USD
1754,258,2024-04-19T16:56:00,completed,USD
1755,232,2024-04-19T08:08:00,completed,USD
1756,31,2024-04-19T09:36:00,completed,USD
1757,162,2024-04-19T19:05:00,completed,USD
1758,226,2024-04-19T10:12:00,completed,USD
1759,161,2024-04-20T06:00:00,returned,USD
1760,117,2024-04-20T10:51:00,returned,USD
1761,60,2024-04-20T08:39:00,shipped,USD
1762,110,2024-04-20T08:02:00,returned,USD
1763,36,2024-04-20T15:13:00,shipped,USD
1764,272,2024-04-20T18:55:00,completed,USD
1765,113,2024-04-20T14:57:00,returned,USD
1766,196,2024-04-20T15:25:00,returned,USD
1767,228,2024-04-20T07:25:00,completed,USD
1768,290,2024-04-20T06:38:00,completed,USD
1769,22,2024-04-21T15:46:00,shipped,USD
1770,120,2024-04-21T08:06:00,completed,USD
1771,28,2024-04-21T11:10:00,returned,USD
1772,190,2024-04-21T16:52:00,completed,USD
1773,290,2024-04-21T07:00:00,completed,USD
1774,110,2024-04-22T11:58:00,returned,USD
1775,145,2024-04-22T21:06:00,completed,USD
1776,119,2024-04-22T08:03:00,returned,USD
1777,111,2024-04-22T06:13:00,completed,USD
1778,65,2024-04-22T12:27:00,completed,USD
1779,33,2024-04-22T15:40:00,completed,USD
1780,90,2024-04-22T17:22:00,cancelled,USD
1781,186,2024-04-22T08:02:00,shipped,USD
1782,296,2024-04-22T06:25:00,completed,USD
1783,246,2024-04-22T14:44:00,cancelled,USD
1784,298,2024-04-22T17:55:00,returned,USD
1785,81,2024-04-22T16:00:00,completed,USD
1786,253,2024-04-22T18:20:00,completed,USD
1787,299,2024-04-22T11:42:00,completed,USD
1788,8,2024-04-22T07:36:00,returned,USD
1789,183,2024-04-22T06:40:00,completed,USD
1790,4,2024-04-22T16:59:00,completed,USD
1791,217,2024-04-22T11:25:00,completed,USD
1792,92,2024-04-23T10:29:00,completed,USD
1793,65,2024-04-23T20:07:00,completed,USD
1794,116,2024-04-23T06:11:00,returned,USD
1795,88,2024-04-23T17:58:00,completed,USD
1796,3,2024-04-23T17:36:00,returned,USD
1797,258,2024-04-23T12:34:00,shipped,USD
1798,238,2024-04-23T21:10:00,returned,USD
1799,23,2024-04-23T07:48:00,returned,USD
1800,281,2024-04-23T10:32:00,shipped,USD
1801,245,2024-04-23T06:03:00,completed,USD
1802,118,2024-04-23T10:03:00,completed,USD
1803,57,2024-04-23T19:23:00,completed,USD
1804,66,2024-04-23T12:03:00,completed,USD
1805,184,2024-04-23T09:15:00,completed,USD
1806,25,2024-04-23T14:25:00,shipped,USD
1807,119,2024-04-23T20:29:00,shipped,USD
1808,83,2024-04-23T08:26:00,cancelled,USD
1809,21,2024-04-23T22:13:00,completed,USD
1810,127,2024-04-23T14:04:00,returned,USD
1811,188,2024-04-23T17:53:00,shipped,USD
1812,293,2024-04-23T18:23:00,cancelled,USD
1813,221,2024-04-23T12:43:00,shipped,USD
1814,193,2024-04-23T20:12:00,completed,USD
1815,152,2024-04-24T14:13:00,completed,USD
1816,263,2024-04-24T07:34:00,returned,USD
1817,44,2024-04-24T18:16:00,returned,USD
1818,145,2024-04-24T11:56:00,shipped,USD
1819,18,2024-04-24T13:04:00,returned,USD
1820,256,2024-04-24T06:23:00,shipped,USD
1821,170,2024-04-24T18:37:00,shipped,USD
1822,242,2024-04-24T18:24:00,completed,USD
1823,275,2024-04-24T06:36:00,returned,USD
1824,74,2024-04-24T17:36:00,completed,USD
1825,61,2024-04-24T11:24:00,completed,USD
1826,136,2024-04-24T12:15:00,returned,USD
1827,110,2024-04-24T07:28:00,returned,USD
1828,86,2024-04-24T09:05:00,completed,USD
1829,144,2024-04-25T11:27:00,returned,USD
1830,271,2024-04-25T16:56:00,shipped,USD
1831,221,2024-04-25T16:26:00,shipped,USD
1832,24,2024-04-25T17:52:00,returned,USD
1833,167,2024-04-25T22:42:00,returned,USD
1834,248,2024-04-25T11:46:00,returned,USD
1835,62,2024-04-25T06:38:00,shipped,USD
1836,254,2024-04-25T07:12:00,completed,USD
1837,178,2024-04-25T10:33:00,completed,USD
1838,66,2024-04-25T17:39:00,returned,USD
1839,117,2024-04-25T12:57:00,returned,USD
1840,182,2024-04-25T10:14:00,completed,USD
1841,262,2024-04-25T18:38:00,completed,USD
1842,80,2024-04-25T09:22:00,shipped,USD
1843,253,2024-04-25T19:59:00,returned,USD
1844,75,2024-04-25T12:44:00,completed,USD
1845,150,2024-04-25T10:22:00,completed,USD
1846,208,2024-04-25T18:11:00,completed,USD
1847,35,2024-04-26T09:34:00,returned,USD
1848,142,2024-04-26T13:00:00,completed,USD
1849,37,2024-04-26T18:11:00,completed,USD
1850,33,2024-04-26T14:50:00,completed,USD
1851,138,2024-04-26T08:36:00,completed,USD
1852,109,2024-04-26T16:28:00,cancelled,USD
1853,37,2024-04-26T21:06:00,cancelled,USD
1854,104,2024-04-26T13:48:00,cancelled,USD
1855,243,2024-04-26T08:10:00,completed,USD
1856,174,2024-04-26T22:34:00,returned,USD
1857,104,2024-04-26T08:40:00,completed,USD
1858,24,2024-04-26T09:37:00,completed,USD
1859,249,2024-04-26T14:18:00,shipped,USD
1860,157,2024-04-26T19:31:00,completed,USD
1861,178,2024-04-26T07:16:00,shipped,USD
1862,102,2024-04-26T18:17:00,completed,USD
1863,195,2024-04-27T16:13:00,completed,USD
1864,239,2024-04-27T06:11:00,returned,USD
1865,219,2024-04-27T13:05:00,completed,USD
1866,202,2024-04-27T15:26:00,completed,USD
1867,157,2024-04-27T09:25:00,cancelled,USD
1868,142,2024-04-27T20:18:00,cancelled,USD
1869,288,2024-04-27T10:14:00,completed,USD
1870,216,2024-04-27T21:46:00,completed,USD
1871,139,2024-04-27T13:10:00,completed,USD
1872,67,2024-04-27T11:07:00,completed,USD
1873,190,2024-04-27T21:51:00,completed,USD
1874,155,2024-04-27T19:54:00,completed,USD
1875,73,2024-04-27T17:06:00,returned,USD
1876,183,2024-04-28T18:12:00,cancelled,USD
1877,112,2024-04-28T14:45:00,completed,USD
1878,44,2024-04-28T13:59:00,completed,USD
1879,70,2024-04-28T13:12:00,completed,USD
1880,155,2024-04-28T20:45:00,completed,USD
1881,292,2024-04-28T18:48:00,completed,USD
1882,250,2024-04-28T15:04:00,shipped,USD
1883,84,2024-04-28T14:27:00,completed,USD
1884,120,2024-04-28T10:01:00,completed,USD
1885,6,2024-04-28T06:14:00,completed,USD
1886,220,2024-04-29T17:59:00,shipped,USD
1887,245,2024-04-29T17:48:00,cancelled,USD
1888,89,2024-04-29T14:52:00,completed,USD
1889,298,2024-04-29T06:05:00,returned,USD
1890,133,2024-04-29T20:46:00,returned,USD
1891,165,2024-04-29T19:06:00,completed,USD
1892,117,2024-04-29T20:09:00,cancelled,USD
1893,198,2024-04-29T15:45:00,shipped,USD
1894,294,2024-04-29T11:06:00,completed,USD
1895,263,2024-04-29T13:44:00,completed,USD
1896,233,2024-04-29T21:18:00,completed,USD
1897,78,2024-04-29T09:37:00,completed,USD
1898,90,2024-04-29T21:24:00,completed,USD
1899,77,2024-04-29T09:24:00,completed,USD
1900,196,2024-04-29T12:47:00,completed,USD
1901,104,2024-04-29T15:19:00,completed,USD
1902,139,2024-04-29T06:51:00,shipped,USD
1903,179,2024-04-29T16:12:00,completed,USD
1904,213,2024-04-29T14:11:00,completed,USD
1905,42,2024-04-29T17:34:00,shipped,USD
1906,15,2024-04-29T17:36:00,returned,USD
1907,211,2024-04-29T07:09:00,completed,USD
1908,210,2024-04-29T15:42:00,completed,USD
1909,9999,2024-04-29T12:00:00,completed,USD
